transaction_id,customer_id,customer_name,transaction_date,amount_usd,product
TXN10287,CUST1167,Kathleen Mccall,2025-03-23,851.35,Wireless Charger
TXN10288,CUST1128,Sarah Myers,2025-04-28,21.66,Smartwatch
TXN10289,CUST0864,Jennifer Brown,2025-02-01,160.81,Portable SSD
TXN10290,CUST1859,Matthew Marquez,2025-04-07,409.12,Mouse Pad
TXN10291,CUST1235,Vanessa Mitchell,2025-02-22,615.08,Noise Cancelling Headphones
TXN10292,CUST1314,Dakota Taylor,2025-01-05,84.78,USB-C Cable
TXN10293,CUST1849,Kathleen Ward,2025-04-02,93.16,Webcam
TXN10294,CUST0980,Ashley Parker,2025-04-03,381.6,Wireless Mouse
TXN10295,CUST0058,William Palmer,2025-02-01,909.38,Wireless Charger
TXN10296,CUST1659,Kimberly Hampton,2025-04-20,557.55,Tablet
TXN10297,CUST1620,Dale Bullock,2025-03-26,967.36,Smartphone
TXN10298,CUST0492,Mrs. Jacqueline Wilkerson DDS,2025-02-14,747.13,USB-C Cable
TXN10299,CUST1553,Susan West,2025-01-06,677.86,Noise Cancelling Headphones
TXN10300,CUST1994,Andrew Miller,2025-03-28,633.58,Mechanical Keyboard
TXN10301,CUST0445,Alicia Goodwin,2025-01-01,241.15,Laptop Backpack
TXN10302,CUST1961,Emma Lynch,2025-03-31,554.2,Wireless Mouse
TXN10303,CUST0363,Angela Walter DDS,2025-04-07,183.26,Smartphone
TXN10304,CUST1973,Tara Gonzalez,2025-02-20,991.42,Smartphone
TXN10305,CUST0087,Joann Ward,2025-03-11,99.41,Mouse Pad
TXN10306,CUST1684,Luis Barnes,2025-02-18,91.42,Laptop Backpack
TXN10307,CUST1346,Peggy Caldwell,2025-03-03,886.88,Mechanical Keyboard
TXN10308,CUST0347,Joshua Taylor,2025-04-03,475.69,Bluetooth Speaker
TXN10309,CUST0399,Mary Wright,2025-01-05,691.35,Portable SSD
TXN10310,CUST1647,Melanie Clark,2025-01-31,105.16,Smartphone
TXN10311,CUST0431,Holly Williams,2025-03-17,671.15,Desk Lamp
TXN10312,CUST0111,Edward Ibarra,2025-04-01,776.31,Wireless Mouse
TXN10313,CUST0139,Nichole Miller,2025-03-09,364.27,USB-C Cable
TXN10314,CUST0600,Brian Nelson,2025-02-23,785.6,Wireless Mouse
TXN10315,CUST0935,Timothy Andrews,2025-01-16,932.54,USB-C Cable
TXN10316,CUST0391,Joseph Butler,2025-01-14,234.08,Wireless Charger
TXN10317,CUST0528,Jacqueline Alvarez,2025-04-13,444.39,Tablet
TXN10318,CUST0438,Travis Le,2025-02-03,499.68,Mouse Pad
TXN10319,CUST1397,Jesus Obrien,2025-01-01,640.99,Wireless Mouse
TXN10320,CUST0687,Justin Perez,2025-01-14,388.11,Mouse Pad
TXN10321,CUST0856,Kim Hernandez,2025-03-19,684.03,Tablet
TXN10322,CUST1780,Dean Fuentes,2025-03-15,443.24,Portable SSD
TXN10323,CUST1721,Joseph Rodriguez,2025-02-24,248.42,Webcam
TXN10324,CUST1482,Michael Brooks,2025-01-08,131.74,Webcam
TXN10325,CUST1554,Paul Smith,2025-04-13,715.75,Laptop Backpack
TXN10326,CUST1048,Alexandra Arnold,2025-01-31,657.89,Smartwatch
TXN10327,CUST0660,Shawn Carpenter,2025-04-29,51.02,Desk Lamp
TXN10328,CUST1933,Greg Gonzalez,2025-02-22,163.26,Bluetooth Speaker
TXN10329,CUST1426,Kelsey Wagner,2025-01-27,558.62,Laptop Backpack
TXN10330,CUST1621,Thomas Haynes,2025-04-18,280.79,Laptop Backpack
TXN10331,CUST1826,Kelsey Armstrong,2025-02-15,147.76,Noise Cancelling Headphones
TXN10332,CUST1353,Jason Becker,2025-03-19,890.48,Wireless Mouse
TXN10333,CUST0484,Dr. Michelle Quinn DDS,2025-04-01,310.91,Smartphone
TXN10334,CUST0638,Holly Jimenez,2025-02-17,955.44,Wireless Mouse
TXN10335,CUST1523,Linda Johnson,2025-02-08,776.71,Wireless Mouse
TXN10336,CUST1728,Emily Brown,2025-03-23,102.86,Smartwatch
TXN10337,CUST1931,Jeffrey Vaughn,2025-04-05,838.21,Smartwatch
TXN10338,CUST0335,Tonya Moore,2025-02-21,111.31,USB-C Cable
TXN10339,CUST1072,Daniel Watkins,2025-04-10,803.32,Desk Lamp
TXN10340,CUST1848,Andrew Olson,2025-03-08,555.65,Mouse Pad
TXN10341,CUST1451,Hunter Brewer,2025-04-26,13.31,Laptop Stand
TXN10342,CUST0635,Christopher Gallegos,2025-04-27,14.11,Wireless Charger
TXN10343,CUST0026,Tony Mitchell,2025-04-01,53.37,Wireless Charger
TXN10344,CUST1834,Jerome Wade,2025-03-11,651.13,Webcam
TXN10345,CUST1903,Corey Patterson,2025-01-16,649.06,Mechanical Keyboard
TXN10346,CUST0569,Mike Leon,2025-01-14,190.17,Webcam
TXN10347,CUST0147,Erin Parker,2025-02-09,18.05,Wireless Charger
TXN10348,CUST0847,Linda Rollins,2025-04-27,131.87,Smartphone
TXN10349,CUST1897,John Becker,2025-03-25,120.05,Desk Lamp
TXN10350,CUST1271,Alicia Frazier,2025-01-28,51.83,USB-C Cable
TXN10351,CUST1695,Elizabeth Phillips,2025-01-27,590.84,Wireless Charger
TXN10352,CUST1813,Clifford Smith,2025-04-16,857.48,Smartphone
TXN10353,CUST1564,Kathleen Thomas,2025-04-05,857.19,Smartwatch
TXN10354,CUST0408,Luis Nguyen,2025-02-28,658.56,Smartwatch
TXN10355,CUST0233,Timothy Johnson,2025-01-16,52.93,Smartwatch
TXN10356,CUST0404,Margaret Werner,2025-03-24,265.38,Smartphone
TXN10357,CUST0497,Dr. Christopher Morales DDS,2025-04-14,194.92,Smartwatch
TXN10358,CUST1543,Daniel Baker,2025-01-15,538.01,Bluetooth Speaker
TXN10359,CUST0385,Robert Henry,2025-02-24,36.7,USB-C Cable
TXN10360,CUST0212,Cory Henry,2025-01-20,179.8,Bluetooth Speaker
TXN10361,CUST0788,Hannah Miller,2025-01-27,688.86,Bluetooth Speaker
TXN10362,CUST1853,Latoya Knight,2025-01-28,499.63,Portable SSD
TXN10363,CUST0944,Anthony Clark,2025-02-26,736.17,Desk Lamp
TXN10364,CUST1867,Cheryl Ramirez,2025-03-06,670.09,Smartphone
TXN10365,CUST1879,Adrienne Jackson,2025-03-31,560.93,Laptop Stand
TXN10366,CUST0032,Timothy Garcia,2025-02-15,956.61,Tablet
TXN10367,CUST1400,John Thompson,2025-03-06,37.31,Desk Lamp
TXN10368,CUST1384,Sierra Hale,2025-04-06,52.18,USB-C Cable
TXN10369,CUST1437,Richard Patterson,2025-02-18,431.71,Smartwatch
TXN10370,CUST0615,Christopher Harris,2025-04-08,367.22,Wireless Charger
TXN10371,CUST0449,Jennifer Church,2025-01-01,581.27,USB-C Cable
TXN10372,CUST0484,Ronald Rogers,2025-01-10,522.75,Smartwatch
TXN10373,CUST1986,Eric Obrien,2025-02-21,90.04,Desk Lamp
TXN10374,CUST1738,Joanna Tran,2025-04-07,144.98,Laptop Backpack
TXN10375,CUST1551,Monica Miller,2025-01-31,838.35,Portable SSD
TXN10376,CUST0279,Daniel Mcdonald,2025-04-03,463.71,Portable SSD
TXN10377,CUST1883,Brenda Richardson,2025-04-03,631.6,Tablet
TXN10378,CUST0344,Gregory Walker,2025-04-19,465.54,Smartwatch
TXN10379,CUST0562,Clayton Pham,2025-04-12,58.03,Wireless Charger
TXN10380,CUST0667,Nicole Townsend,2025-04-02,986.41,Wireless Charger
TXN10381,CUST0225,Bryan Warren,2025-04-17,32.77,Webcam
TXN10382,CUST0045,Darrell Cherry,2025-04-03,480.54,Bluetooth Speaker
TXN10383,CUST0996,Andrew Warren,2025-04-12,560.92,Laptop Backpack
TXN10384,CUST1931,John Newman,2025-04-10,608.09,Mouse Pad
TXN10385,CUST1766,Jennifer Whitaker,2025-01-23,853.25,Laptop Stand
TXN10386,CUST0087,Tina Martinez,2025-03-04,300.71,Laptop Backpack
TXN10387,CUST0354,Erin Everett,2025-04-12,531.19,Wireless Charger
TXN10388,CUST0092,Jessica Lee,2025-03-25,965.74,Tablet
TXN10389,CUST1987,Tamara Brown,2025-02-16,991.43,Wireless Charger
TXN10390,CUST0698,Barbara Perry,2025-01-12,590.23,Wireless Charger
TXN10391,CUST1524,Melvin Barnes,2025-02-07,334.88,Smartphone
TXN10392,CUST0371,Linda Chavez,2025-02-06,924.59,USB-C Cable
TXN10393,CUST0736,Paul Martin,2025-03-29,155.06,Smartwatch
TXN10394,CUST0627,Bobby Ryan,2025-01-17,780.46,Tablet
TXN10395,CUST0270,Donna Bell,2025-01-30,657.23,Laptop Backpack
TXN10396,CUST0192,Ashley Lawson,2025-05-01,392.24,Tablet
TXN10397,CUST0322,Ann Fox,2025-02-13,794.81,Laptop Backpack
TXN10398,CUST0579,Thomas Beck,2025-03-10,528.09,Wireless Mouse
TXN10399,CUST1950,Craig Jefferson,2025-03-11,639.02,Laptop Backpack
TXN10400,CUST1379,Carrie Schultz,2025-02-26,447.44,Wireless Charger
TXN10401,CUST0766,Gary Smith,2025-03-24,126.59,Desk Lamp
TXN10402,CUST1447,Joseph Byrd,2025-01-12,77.31,Webcam
TXN10403,CUST0098,Travis Wyatt,2025-02-27,242.61,Tablet
TXN10404,CUST1838,Dr. Karen Johnson,2025-01-26,169.73,Smartwatch
TXN10405,CUST1359,Timothy Rollins,2025-02-02,521.64,USB-C Cable
TXN10406,CUST1011,Abigail Smith,2025-02-21,940.74,Mechanical Keyboard
TXN10407,CUST0854,Jose Goodwin,2025-03-14,944.11,Smartphone
TXN10408,CUST0745,Charles Hodges,2025-01-24,584.7,Mechanical Keyboard
TXN10409,CUST1577,Robert Price,2025-03-14,905.79,Smartphone
TXN10410,CUST0996,Katherine Moore,2025-01-23,835.51,Noise Cancelling Headphones
TXN10411,CUST1955,Michelle Page,2025-04-23,179.02,Mouse Pad
TXN10412,CUST0422,Colleen Hunter,2025-03-13,590.92,Bluetooth Speaker
TXN10413,CUST0213,Anne Harding,2025-02-21,959.33,Mechanical Keyboard
TXN10414,CUST1371,Scott Kaufman,2025-04-02,618.06,Desk Lamp
TXN10415,CUST0458,Brian Glover,2025-02-08,520.03,Smartwatch
TXN10416,CUST0508,Marc Stafford,2025-04-12,527.43,Bluetooth Speaker
TXN10417,CUST0345,Kristin Nelson,2025-03-17,461.16,Laptop Stand
TXN10418,CUST1623,Gene Lopez,2025-01-05,357.42,Bluetooth Speaker
TXN10419,CUST0526,Anna Peck,2025-03-18,733.87,Bluetooth Speaker
TXN10420,CUST0611,James Gonzalez,2025-04-01,182.64,Noise Cancelling Headphones
TXN10421,CUST1567,Samuel Marshall,2025-03-09,318.53,Mouse Pad
TXN10422,CUST1812,Jennifer Reynolds,2025-04-09,22.62,Webcam
TXN10423,CUST0987,Amy Miller,2025-01-09,715.97,Laptop Backpack
TXN10424,CUST0868,Linda Baldwin,2025-02-26,825.44,Laptop Stand
TXN10425,CUST1956,Andrew Blankenship,2025-04-29,946.57,Mouse Pad
TXN10426,CUST1732,Austin Brown,2025-02-13,277.55,Webcam
TXN10427,CUST0019,Melissa Gay,2025-03-29,107.55,Noise Cancelling Headphones
TXN10428,CUST1286,John Young,2025-04-01,375.07,Webcam
TXN10429,CUST1143,Brian Hines,2025-02-27,559.29,Wireless Mouse
TXN10430,CUST1270,Mrs. Melody Holland,2025-03-20,139.73,Tablet
TXN10431,CUST1209,Anthony Lewis,2025-02-10,736.16,Smartphone
TXN10432,CUST1584,Brandon Walker,2025-04-05,754.8,Laptop Backpack
TXN10433,CUST1064,Daniel Gonzalez,2025-01-19,542.14,Mouse Pad
TXN10434,CUST0344,Dr. Brooke Roth,2025-04-06,299.06,Webcam
TXN10435,CUST0606,Gina Patton,2025-02-09,562.92,Wireless Charger
TXN10436,CUST1230,Kristopher Gregory,2025-04-13,250.72,Mouse Pad
TXN10437,CUST0349,Michael Lutz,2025-04-27,570.49,Tablet
TXN10438,CUST0648,Kevin Jones,2025-04-11,451.68,Tablet
TXN10439,CUST0414,Tracy Hodge,2025-03-07,372.89,Smartphone
TXN10440,CUST1678,Todd Mcdonald,2025-03-14,532.9,Smartphone
TXN10441,CUST1984,Brian Wilson,2025-03-22,114.7,Smartwatch
TXN10442,CUST1682,Laura Lee,2025-04-14,72.27,Noise Cancelling Headphones
TXN10443,CUST0740,Dustin Hill,2025-03-05,422.66,Webcam
TXN10444,CUST0473,Justin Davis,2025-01-17,923.84,Smartwatch
TXN10445,CUST1429,Travis Kim,2025-03-02,908.89,Bluetooth Speaker
TXN10446,CUST1983,Sara Schmidt,2025-04-25,41.57,Noise Cancelling Headphones
TXN10447,CUST1972,Raymond Fernandez,2025-03-28,324.58,Tablet
TXN10448,CUST1244,Clayton Roberts,2025-02-24,561.33,Laptop Stand
TXN10449,CUST0060,Emily Sanders,2025-02-28,788.39,Smartwatch
TXN10450,CUST0403,Melinda Sanders,2025-04-08,34.03,Wireless Charger
TXN10451,CUST0203,Fred Carter,2025-02-18,85.45,Smartphone
TXN10452,CUST0152,Jason Lopez DDS,2025-03-02,27.65,Mechanical Keyboard
TXN10453,CUST0410,Alexander Collins,2025-01-19,686.55,Mechanical Keyboard
TXN10454,CUST1891,Lauren Burgess,2025-04-22,951.64,Smartphone
TXN10455,CUST0213,James French,2025-01-21,694.27,Wireless Charger
TXN10456,CUST1972,Brandon Haynes,2025-03-30,85.2,Laptop Backpack
TXN10457,CUST0123,Erica Davis,2025-02-25,275.28,Desk Lamp
TXN10458,CUST1611,James Simmons,2025-02-28,973.93,Laptop Stand
TXN10459,CUST0346,Jeffrey Gomez,2025-02-07,398.45,Desk Lamp
TXN10460,CUST0592,Daniel Watts,2025-01-29,399.26,Mechanical Keyboard
TXN10461,CUST1699,Dwayne Moore,2025-02-06,229.34,Laptop Stand
TXN10462,CUST0276,Margaret Henderson,2025-04-13,539.42,Laptop Stand
TXN10463,CUST1286,Kara Guzman,2025-04-20,107.67,Portable SSD
TXN10464,CUST0786,Jade Dixon,2025-01-28,447.56,Desk Lamp
TXN10465,CUST1831,Rachel Combs,2025-02-08,605.55,Smartphone
TXN10466,CUST0573,Penny Fleming,2025-01-04,914.52,Portable SSD
TXN10467,CUST0854,Robin Brennan,2025-03-22,968.85,Wireless Charger
TXN10468,CUST0718,Alan Arellano,2025-03-20,404.64,Bluetooth Speaker
TXN10469,CUST0279,Shane Castillo,2025-01-29,547.18,Portable SSD
TXN10470,CUST1683,Molly Johnson,2025-03-07,925.17,Laptop Stand
TXN10471,CUST0504,Rebecca Miller,2025-03-08,683.68,Smartwatch
TXN10472,CUST1584,Timothy Randolph,2025-04-26,210.97,Portable SSD
TXN10473,CUST0906,Amanda Montes,2025-04-24,583.88,Desk Lamp
TXN10474,CUST0640,Mark Davis,2025-01-05,294.5,Desk Lamp
TXN10475,CUST0988,Kathleen Giles,2025-02-27,618.34,Mechanical Keyboard
TXN10476,CUST0129,George Costa,2025-01-07,418.98,Laptop Stand
TXN10477,CUST0690,James Horn,2025-02-17,921.77,Wireless Mouse
TXN10478,CUST1466,Mrs. Samantha Hendricks,2025-04-25,121.37,Webcam
TXN10479,CUST0745,Julie Conner,2025-01-20,806.76,Wireless Charger
TXN10480,CUST0636,Meredith Holloway,2025-03-13,124.01,Laptop Stand
TXN10481,CUST0928,Rachel Black,2025-03-04,201.79,Portable SSD
TXN10482,CUST0193,Jeffrey Forbes,2025-02-06,554.98,Mechanical Keyboard
TXN10483,CUST0463,Todd Jackson,2025-03-20,342.98,Tablet
TXN10484,CUST1642,Alan Perez,2025-04-08,247.66,Tablet
TXN10485,CUST0886,Jeffrey Ryan,2025-04-08,758.29,Wireless Mouse
TXN10486,CUST1216,Jessica Mueller,2025-04-05,30.67,Bluetooth Speaker
TXN10487,CUST1783,Kim Shaw,2025-01-15,664.46,Wireless Charger
TXN10488,CUST0419,Vanessa Dixon,2025-04-28,699.14,Webcam
TXN10489,CUST0772,Christopher Harper,2025-02-21,104.21,Laptop Stand
TXN10490,CUST0278,Patricia Ruiz,2025-03-06,359.28,Mouse Pad
TXN10491,CUST0493,Donna Turner,2025-02-03,14.25,Wireless Charger
TXN10492,CUST0894,Caleb Hughes,2025-03-23,885.05,Webcam
TXN10493,CUST0113,Michael Jimenez,2025-04-28,898.32,Portable SSD
TXN10494,CUST1304,Joseph Myers,2025-05-01,574.76,Bluetooth Speaker
TXN10495,CUST0208,Benjamin Davis,2025-04-01,519.64,Mechanical Keyboard
TXN10496,CUST0305,Deanna Franklin,2025-01-19,325.4,Mechanical Keyboard
TXN10497,CUST0230,Christine Spencer,2025-01-07,720.86,Laptop Backpack
TXN10498,CUST1371,Robert Stewart,2025-04-18,273.19,Mechanical Keyboard
TXN10499,CUST0993,Jessica Lewis,2025-01-19,695.66,Mechanical Keyboard
TXN10500,CUST1267,Ashley Benson,2025-01-23,451.59,Laptop Stand
TXN10501,CUST0489,Trevor Barker,2025-02-07,155.46,Smartphone
TXN10502,CUST1902,Cynthia Barnes,2025-01-10,751.35,Mouse Pad
TXN10503,CUST0140,Julie Atkins,2025-02-07,784.27,Smartphone
TXN10504,CUST1545,Dr. Patrick Miller,2025-02-27,449.57,Smartwatch
TXN10505,CUST1204,Alexander Bautista,2025-02-21,533.12,Portable SSD
TXN10506,CUST1079,Krystal Mckee,2025-02-12,439.88,Laptop Stand
TXN10507,CUST1607,Jordan Brown,2025-02-13,655.52,Laptop Stand
TXN10508,CUST1322,Danielle Cunningham,2025-02-22,14.6,Portable SSD
TXN10509,CUST1769,Kelly Webb,2025-02-15,511.38,Noise Cancelling Headphones
TXN10510,CUST0269,Lindsay Mcclain MD,2025-03-26,554.54,Wireless Mouse
TXN10511,CUST0720,Katherine Hernandez,2025-04-01,274.84,Smartphone
TXN10512,CUST1840,John Freeman,2025-04-04,883.61,Laptop Stand
TXN10513,CUST1822,Matthew Hopkins,2025-04-15,453.73,Wireless Mouse
TXN10514,CUST1389,Tammy Robles,2025-04-26,488.32,Smartphone
TXN10515,CUST0952,Kelly Ford,2025-04-06,381.5,Portable SSD
TXN10516,CUST0585,Peter Chavez,2025-03-05,832.32,Smartwatch
TXN10517,CUST1483,Jaime Rice,2025-01-05,287.9,Mechanical Keyboard
TXN10518,CUST0969,Debra Warren,2025-03-22,343.88,Laptop Stand
TXN10519,CUST0186,Kevin Hogan,2025-01-05,328.8,Smartwatch
TXN10520,CUST1243,Anna French,2025-04-22,897.27,Laptop Stand
TXN10521,CUST1302,Maria Eaton,2025-03-27,112.54,Wireless Mouse
TXN10522,CUST1384,Carmen Fleming,2025-01-01,603.94,Tablet
TXN10523,CUST0424,Travis Werner,2025-04-17,189.18,Mechanical Keyboard
TXN10524,CUST0538,Kimberly Jordan,2025-01-08,580.05,Bluetooth Speaker
TXN10525,CUST1015,Sarah Howard,2025-03-13,624.16,Wireless Charger
TXN10526,CUST0022,Douglas Watson,2025-04-30,341.77,Portable SSD
TXN10527,CUST1711,Edwin Rhodes,2025-03-09,804.9,Portable SSD
TXN10528,CUST1802,Michael Mitchell,2025-03-20,391.2,Desk Lamp
TXN10529,CUST0964,Jennifer Washington,2025-01-31,254.07,Smartphone
TXN10530,CUST1462,David Miller,2025-01-04,99.44,Wireless Mouse
TXN10531,CUST1198,David Franco,2025-04-01,970.91,USB-C Cable
TXN10532,CUST1545,Tracie Campos,2025-01-11,457.08,Mechanical Keyboard
TXN10533,CUST1808,Olivia Wolf,2025-02-05,296.9,Bluetooth Speaker
TXN10534,CUST1715,Kevin Mccall,2025-04-18,228.15,Webcam
TXN10535,CUST0040,Sophia Sullivan,2025-04-02,761.2,Laptop Stand
TXN10536,CUST1536,Matthew Mckinney,2025-02-21,276.86,USB-C Cable
TXN10537,CUST1100,Dylan Richards,2025-01-19,669.0,Smartwatch
TXN10538,CUST1975,Kevin Walton,2025-03-25,35.32,Wireless Mouse
TXN10539,CUST1524,Dennis Williams,2025-01-21,43.52,Laptop Stand
TXN10540,CUST1827,Robert Hill,2025-01-11,114.4,Bluetooth Speaker
TXN10541,CUST1173,Joshua Wright,2025-01-28,424.83,Mouse Pad
TXN10542,CUST1746,Danny Skinner,2025-02-23,638.17,Smartwatch
TXN10543,CUST1436,Andrea Cochran,2025-01-22,598.81,Desk Lamp
TXN10544,CUST1218,Mikayla Thomas,2025-01-11,467.75,Smartwatch
TXN10545,CUST1345,Tina Moses,2025-01-01,732.55,Desk Lamp
TXN10546,CUST0996,Linda Marshall,2025-01-27,534.69,Smartwatch
TXN10547,CUST0734,Susan Fernandez,2025-02-18,699.1,Webcam
TXN10548,CUST0471,Catherine Lane,2025-03-20,542.3,Portable SSD
TXN10549,CUST0103,April Newton,2025-01-15,336.05,Webcam
TXN10550,CUST1527,Jordan Barton,2025-01-04,460.02,Desk Lamp
TXN10551,CUST1034,Lisa Lutz,2025-04-14,778.06,Wireless Charger
TXN10552,CUST0473,Stephen Jackson,2025-01-11,578.15,Smartphone
TXN10553,CUST1777,Stephanie Johnson,2025-03-05,104.31,Portable SSD
TXN10554,CUST1277,Sara Jackson,2025-04-17,325.32,Wireless Mouse
TXN10555,CUST1110,Mrs. Isabel Ritter,2025-04-24,464.9,Mechanical Keyboard
TXN10556,CUST0629,Timothy Ortiz MD,2025-04-17,561.35,Mechanical Keyboard
TXN10557,CUST0555,Jordan Turner,2025-03-01,539.88,Smartphone
TXN10558,CUST1721,Carol Alvarado,2025-02-19,391.34,Bluetooth Speaker
TXN10559,CUST1842,Lisa Meyer,2025-02-15,549.98,USB-C Cable
TXN10560,CUST0560,Matthew Ortiz,2025-04-14,868.98,USB-C Cable
TXN10561,CUST1792,Breanna Taylor,2025-04-11,445.24,Webcam
TXN10562,CUST0950,Ronald Bishop,2025-04-24,553.63,Portable SSD
TXN10563,CUST0308,Sherri Bell,2025-04-23,439.68,Noise Cancelling Headphones
TXN10564,CUST0739,Katie Williams,2025-03-12,396.78,Tablet
TXN10565,CUST0457,Mary Patel,2025-02-23,22.55,Tablet
TXN10566,CUST0469,Nichole Rowland,2025-04-04,182.45,Laptop Stand
TXN10567,CUST0540,Regina Mejia,2025-02-21,311.62,Noise Cancelling Headphones
TXN10568,CUST1761,Dwayne Shepherd,2025-02-07,739.73,Desk Lamp
TXN10569,CUST1633,Eric Adkins,2025-04-19,261.89,Wireless Mouse
TXN10570,CUST0812,Brian Johnson,2025-01-18,925.84,Mechanical Keyboard
TXN10571,CUST1022,Brandon Browning,2025-02-04,620.42,Webcam
TXN10572,CUST0948,Nathan Reyes,2025-02-21,447.15,Mechanical Keyboard
TXN10573,CUST0179,Jason Lewis,2025-03-12,308.22,Portable SSD
TXN10574,CUST0967,Thomas Woods,2025-01-05,266.16,Desk Lamp
TXN10575,CUST1531,Shawn Keller,2025-02-05,472.02,Laptop Stand
TXN10576,CUST1772,Ashley Lopez,2025-02-22,895.33,Wireless Mouse
TXN10577,CUST1152,Joseph Middleton,2025-01-14,829.4,Noise Cancelling Headphones
TXN10578,CUST1611,Alyssa Salas,2025-01-30,426.78,Portable SSD
TXN10579,CUST1868,Jason Garcia,2025-02-22,850.85,USB-C Cable
TXN10580,CUST1358,Haley Savage,2025-02-03,829.58,Smartphone
TXN10581,CUST0440,Mary Miller,2025-03-30,767.3,Desk Lamp
TXN10582,CUST1758,Richard Hunt,2025-02-23,141.32,Mechanical Keyboard
TXN10583,CUST0443,Joseph Johnson,2025-03-27,43.83,Mouse Pad
TXN10584,CUST1270,Steven Robinson,2025-03-24,401.07,Wireless Mouse
TXN10585,CUST1591,Abigail Ramos,2025-04-10,76.04,Laptop Backpack
TXN10586,CUST1387,Darryl Rogers,2025-01-06,610.3,Noise Cancelling Headphones
TXN10587,CUST1466,Tyler Lambert,2025-04-17,929.81,Smartphone
TXN10588,CUST1606,Sarah Green,2025-02-20,191.08,Wireless Mouse
TXN10589,CUST0643,William Garrett,2025-02-06,538.91,Wireless Charger
TXN10590,CUST1543,Bridget Johnson,2025-03-07,908.68,Laptop Backpack
TXN10591,CUST0491,Cristian Barry,2025-04-27,586.42,Smartwatch
TXN10592,CUST1042,Steven Johnson,2025-04-01,158.64,Mouse Pad
TXN10593,CUST1132,Andrew Riley,2025-02-13,617.64,USB-C Cable
TXN10594,CUST0350,Aaron Lewis,2025-02-25,609.89,Laptop Stand
TXN10595,CUST0400,Marissa Scott,2025-03-14,578.89,Noise Cancelling Headphones
TXN10596,CUST0671,Mr. James Johnson,2025-04-12,717.7,Smartphone
TXN10597,CUST0590,Donna Castillo,2025-04-10,428.88,Smartphone
TXN10598,CUST0052,Mason Fleming,2025-03-11,243.99,Tablet
TXN10599,CUST0454,Joseph Zuniga,2025-03-06,242.23,Webcam
TXN10600,CUST1700,Gregory Matthews,2025-02-25,221.41,Smartphone
TXN10601,CUST0201,Jeffery Cisneros,2025-04-13,827.05,Portable SSD
TXN10602,CUST1845,Jeffery Harris,2025-02-26,398.4,Portable SSD
TXN10603,CUST0685,Jennifer Jensen,2025-04-03,851.84,Mechanical Keyboard
TXN10604,CUST0614,Patrick Mendez,2025-02-22,781.61,Laptop Backpack
TXN10605,CUST1754,Whitney Garza,2025-01-19,737.2,Bluetooth Speaker
TXN10606,CUST1199,Rhonda Cole,2025-03-16,881.46,Laptop Backpack
TXN10607,CUST1246,Whitney Jensen,2025-04-05,241.19,Laptop Stand
TXN10608,CUST1093,Jason Brown,2025-01-19,795.53,USB-C Cable
TXN10609,CUST0302,Robert Fritz,2025-03-07,656.43,Mouse Pad
TXN10610,CUST1836,Christine Wilson,2025-03-30,807.96,USB-C Cable
TXN10611,CUST1027,Taylor Jenkins,2025-01-29,991.8,Laptop Backpack
TXN10612,CUST1522,Lori Martinez,2025-03-02,398.61,Laptop Stand
TXN10613,CUST0183,Paula Hopkins,2025-03-17,393.27,Smartphone
TXN10614,CUST1830,Jose Brady,2025-01-31,461.34,Laptop Stand
TXN10615,CUST1236,John Richardson,2025-04-14,129.75,USB-C Cable
TXN10616,CUST1604,Charles Wyatt,2025-03-10,150.39,Desk Lamp
TXN10617,CUST1992,Dustin Ramirez,2025-03-29,49.56,Tablet
TXN10618,CUST0516,Jennifer Harris PhD,2025-01-10,666.31,Noise Cancelling Headphones
TXN10619,CUST1477,Meredith Reed,2025-03-14,650.93,Desk Lamp
TXN10620,CUST1098,Bobby Abbott,2025-03-27,751.16,Laptop Backpack
TXN10621,CUST1253,Jennifer Cox,2025-01-23,629.73,Laptop Backpack
TXN10622,CUST1595,Cameron Nguyen,2025-01-26,497.4,Wireless Charger
TXN10623,CUST1183,Tracey Conrad,2025-01-13,748.43,Wireless Mouse
TXN10624,CUST1602,Danielle Figueroa,2025-03-17,795.09,Portable SSD
TXN10625,CUST0820,Wayne Willis,2025-03-15,458.38,Mouse Pad
TXN10626,CUST0214,Daniel Howard,2025-03-10,660.22,Desk Lamp
TXN10627,CUST1543,Antonio Chase,2025-03-29,532.32,Noise Cancelling Headphones
TXN10628,CUST0453,Annette Wilkerson,2025-03-12,55.14,Noise Cancelling Headphones
TXN10629,CUST1860,Kristine Berg,2025-04-13,820.27,Wireless Charger
TXN10630,CUST1777,Dr. Brandon Gordon,2025-03-20,111.42,USB-C Cable
TXN10631,CUST0192,Michael Carpenter,2025-01-29,79.97,Smartphone
TXN10632,CUST0674,Daniel Daugherty,2025-03-25,212.73,Wireless Charger
TXN10633,CUST0201,Sean Brown,2025-02-27,245.91,Mechanical Keyboard
TXN10634,CUST0881,David Bryan,2025-02-04,815.24,Webcam
TXN10635,CUST0531,Julie Morrison,2025-03-02,46.36,Smartphone
TXN10636,CUST0396,Jennifer Sanchez,2025-05-01,186.58,USB-C Cable
TXN10637,CUST0307,Olivia Smith,2025-04-21,18.13,Laptop Stand
TXN10638,CUST0281,Dr. Miguel Parker,2025-02-22,126.6,Desk Lamp
